"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-14","4.3",,,"0.0","0.0","0.0","27.1","36.7","18.3",,"  190","  190","8.9","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-15","6.3",,,"6.4","0.0","0.0","31.5","35.6","24.4",,"  190","  200","12.5","17.9","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-16","5.2",,,"1.3","0.0","0.0","29.2","34.4","22.2",,"  260","  270","11.2","18.3","    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-17","4.7",,,"0.0","0.0","0.0","26.0","28.9","17.8",,"   30","  330","9.4","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-18","4.5",,,"0.0","0.0","0.0","19.8","22.2","12.8",,"   40","   40","7.2","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-19","2.6",,,"0.0","0.0","0.0","19.1","29.4","11.1",,"  180","  190","6.3","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-20","4.3",,,"0.0","0.0","0.0","25.9","35.0","17.8",,"  220","  210","7.6","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-21","5.7",,,"0.0","0.0","0.0","29.7","37.2","22.8",,"  230","  240","9.8","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-22","4.1",,,"0.0","0.0","0.0","29.3","31.7","22.2",,"  300","  290","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-23","3.0",,,"0.0","0.0","0.0","25.0","29.4","18.3",,"   90","   60","6.3","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-24","2.6",,,"0.0","0.0","0.0","25.6","33.3","18.3",,"  140","  180","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-25","3.3",,,"6.1","0.0","0.0","23.6","25.0","19.4",,"  190","  190","10.3","15.7","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-26","4.9",,,"0.0","0.0","0.0","23.9","26.7","18.3",,"  310","  280","9.4","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-27","3.6",,,"0.0","0.0","0.0","21.3","26.7","15.6",,"  330","  320","8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-28","3.5",,,"0.0","0.0","0.0","22.1","30.0","16.1",,"  240","  240","7.2","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-29","3.4",,,"0.5","0.0","0.0","24.9","31.1","18.9",,"   80","   80","6.3","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-06-30","6.0",,,"0.0","0.0","0.0","27.3","33.3","22.8",,"  220","  220","10.3","16.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-01","3.0",,,"0.0","0.0","0.0","25.8","27.8","19.4",,"   40","   50","8.1","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-02","2.9",,,"0.0","0.0","0.0","23.7","30.6","18.3",,"  100","   90","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-03","2.8",,,"0.0","0.0","0.0","25.9","31.1","20.0",,"  100","   90","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-04","4.5",,,"17.5","0.0","0.0","25.6","30.6","20.6",,"  340","  330","19.2","24.6","    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-05","4.2",,,"13.2","0.0","0.0","27.4","34.4","20.6",,"  260","  290","13.9","21.5","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-06","4.7",,,"8.9","0.0","0.0","23.3","26.7","20.0",,"   30","   30","7.2","9.4","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-07","3.1",,,"0.0","0.0","0.0","24.1","30.0","20.0",,"  100","   80","6.3","8.5","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-08","5.1",,,"0.0","0.0","0.0","23.9","25.0","19.4",,"   20","   20","9.8","11.6","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-09","5.1",,,"0.0","0.0","0.0","21.7","24.4","17.2",,"   30","   60","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-10","2.5",,,"0.0","0.0","0.0","22.3","30.0","15.0",,"  150","  190","8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-11","5.0",,,"0.3","0.0","0.0","24.9","29.4","21.7",,"  230","  230","9.4","13.9",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-12","4.8",,,"0.0","0.0","0.0","25.1","30.0","20.0",,"  310","  310","8.9","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-13","4.7",,,"0.0","0.0","0.0","24.1","26.7","17.8",,"   30","   40","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-14","3.4",,,"0.0","0.0","0.0","21.4","26.7","16.1",,"   30","   30","6.7","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-15","2.3",,,"20.8","0.0","0.0","20.4","22.2","18.9",,"  180","  160","7.2","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-16","4.7",,,"0.0","0.0","0.0","21.4","23.9","19.4",,"   30","   60","7.2","9.8","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-17","4.3",,,"0.5","0.0","0.0","22.1","25.0","20.6",,"   30","   40","7.6","8.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-18","2.6",,,"0.0","0.0","0.0","24.9","31.7","20.0",,"  310","  330","5.8","10.3",,,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-19","5.0",,,"0.0","0.0","0.0","27.0","32.2","21.7",,"  190","  180","9.8","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-20","6.5",,,"0.0","0.0","0.0","27.7","30.6","24.4",,"  270","  260","10.7","16.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-21","4.8",,,"0.0","0.0","0.0","26.9","33.3","20.6",,"  250","  260","10.7","15.2",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-22","3.3",,,"0.0","0.0","0.0","27.1","32.8","20.6",,"  220","  250","8.1","10.3",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-23","5.5",,,"45.0","0.0","0.0","25.7","30.0","20.0",,"  350","  340","20.1","25.9","    1",,"    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-24","5.2",,,"8.1","0.0","0.0","26.6","30.0","21.7",,"  220","  230","10.7","15.2","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-25","3.1",,,"0.0","0.0","0.0","22.8","24.4","17.8",,"  100","  100","6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-26","2.2",,,"0.0","0.0","0.0","22.2","27.8","17.8",,"  120","  110","5.8","8.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-27","3.6",,,"0.0","0.0","0.0","23.9","28.3","21.1",,"  330","  210","8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-28","4.1",,,"0.0","0.0","0.0","23.8","26.7","19.4",,"  260","  280","8.1","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-29","3.4",,,"0.0","0.0","0.0","22.1","27.2","16.7",,"  300","  310","7.6","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-30","1.7",,,"0.0","0.0","0.0","23.1","28.3","17.2",,"  220","  220","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-07-31","3.1",,,"0.0","0.0","0.0","24.4","29.4","18.9",,"  220","  220","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-01","4.7",,,"0.0","0.0","0.0","25.8","29.4","22.2",,"  270","  270","8.9","12.5",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-02","3.7",,,"0.0","0.0","0.0","25.7","32.2","20.0",,"  190","  180","8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-03","5.6",,,"0.0","0.0","0.0","27.4","32.8","23.9",,"  240","  270","11.6","17.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-04","3.9",,,"0.0","0.0","0.0","25.4","28.3","20.6",,"   30","   30","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-05","3.0",,,"0.0","0.0","0.0","24.8","31.1","19.4",,"   90","   70","6.7","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-06","3.6",,,"0.0","0.0","0.0","28.2","35.0","23.3",,"  240","  230","8.1","11.2","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-07","2.6",,,"5.1","0.0","0.0","26.6","28.3","23.9",,"  350","  350","9.8","12.5","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-08","5.1",,,"6.1","0.0","0.0","24.3","27.2","18.3",,"  280","  270","9.8","14.3","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-09","3.8",,,"0.0","0.0","0.0","20.4","25.0","16.1",,"   20","   30","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-10","2.2",,,"0.0","0.0","0.0","22.1","29.4","15.6",,"  300","  310","5.4","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-11","5.8",,,"0.0","0.0","0.0","23.9","26.1","16.1",,"   30","   40","8.9","17.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-12","2.6",,,"0.0","0.0","0.0","20.4","25.0","14.4",,"   90","   90","4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-13","4.9",,,"0.0","0.0","0.0","22.5","26.1","19.4",,"  170","  200","9.4","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-14","4.8",,,"0.0","0.0","0.0","22.5","25.0","18.9",,"   30","   30","9.4","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-15","4.7",,,"0.0","0.0","0.0","21.6","26.1","18.9",,"   10","   30","7.6","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-16","4.2",,,"0.0","0.0","0.0","21.8","27.2","16.7",,"   40","   20","8.1","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-17","3.0",,,"0.0","0.0","0.0","21.8","27.8","16.7",,"   30","   20","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-18","1.8",,,"0.0","0.0","0.0","22.4","28.9","16.1",,"  250","  310","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-19","4.7",,,"0.0","0.0","0.0","24.6","30.0","20.0",,"  170","  170","8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-20","3.3",,,"15.5","0.0","0.0","22.4","25.0","18.3",,"  200","  210","8.9","11.6","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-21","4.2",,,"0.3","0.0","0.0","22.6","26.1","18.9",,"   20","   50","8.9","10.3","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-22","2.5",,,"0.0","0.0","0.0","22.6","29.4","17.8",,"   40","   90","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-23","2.2",,,"0.0","0.0","0.0","22.8","29.4","17.8",,"   80","  360","4.5","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-24","2.3",,,"0.0","0.0","0.0","24.3","29.4","19.4",,"  220","  210","5.4","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-25","3.6",,,"8.9","0.0","0.0","22.7","27.2","18.9",,"   10","  210","6.7","9.4","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-26","3.6",,,"0.0","0.0","0.0","22.3","25.6","17.2",,"   40","   10","6.3","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-27","2.2",,,"0.0","0.0","0.0","21.1","28.3","15.0",,"   70","   40","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-28","4.7",,,"9.7","0.0","0.0","24.8","31.7","20.0",,"  270","  280","13.4","21.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-29","4.4",,,"6.6","0.0","0.0","24.6","29.4","21.1",,"  270","  260","16.5","22.4",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-30","4.7",,,"0.0","0.0","0.0","23.2","26.7","18.3",,"  290","  300","9.8","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-08-31","3.8",,,"0.0","0.0","0.0","22.4","29.4","16.7",,"  280","  260","8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-01","3.0",,,"0.0","0.0","0.0","25.2","31.1","19.4",,"  250","  260","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-02","3.6",,,"0.0","0.0","0.0","25.7","30.0","21.1",,"  180","  160","7.6","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-03","4.9",,,"0.0","0.0","0.0","25.1","31.1","20.0",,"   20","   30","9.4","11.2",,,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-04","6.0",,,"0.0","0.0","0.0","21.2","22.8","19.4",,"   30","   40","8.9","11.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-05","5.4",,,"0.0","0.0","0.0","20.1","21.1","17.8",,"   20","   10","7.6","10.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-06","3.0",,,"0.0","0.0","0.0","21.4","26.7","17.8",,"   30","   20","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-07","2.6",,,"0.0","0.0","0.0","21.8","27.2","17.2",,"   30","   30","5.8","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-08","1.9",,,"0.0","0.0","0.0","22.4","28.9","16.7",,"  180","  170","4.0","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-09","3.1",,,"0.0","0.0","0.0","23.0","28.9","16.7",,"  160","  210","6.7","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-10","2.1",,,"0.0","0.0","0.0","23.3","28.9","17.2",,"   10","   20","6.7","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-11","6.2",,,"36.8","0.0","0.0","20.6","21.7","14.4",,"  300","  290","10.3","15.2","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-12","3.8",,,"0.5","0.0","0.0","14.8","19.4","12.2",,"  270","  270","8.9","12.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-13","3.1",,,"0.3","0.0","0.0","18.8","25.6","15.6",,"  330","  310","6.3","8.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-14","2.2",,,"0.0","0.0","0.0","19.8","26.1","14.4",,"   40","   60","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-15","2.5",,,"0.0","0.0","0.0","20.6","27.2","15.6",,"  220","  240","6.3","8.5","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-16","3.1",,,"0.0","0.0","0.0","22.7","27.8","17.2",,"  170","  180","7.6","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-17","4.7",,,"0.0","0.0","0.0","24.2","29.4","20.0",,"  220","  220","9.8","14.8",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-18","3.0",,,"11.2","0.0","0.0","25.2","29.4","19.4",,"  250","  250","9.4","14.8","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-19","2.8",,,"0.0","0.0","0.0","22.6","25.6","17.2",,"   30","   20","6.3","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-20","3.9",,,"4.1","0.0","0.0","22.1","30.0","17.2",,"   20","  240","8.9","12.5","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-21","5.3",,,"0.0","0.0","0.0","25.4","29.4","15.6",,"  330","  340","9.4","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-22","5.1",,,"0.0","0.0","0.0","15.9","17.8","10.0",,"  360","  360","8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-23","3.0",,,"0.0","0.0","0.0","13.2","17.8","10.0",,"  110","  110","6.3","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-24","3.4",,,"2.3","0.0","0.0","15.3","21.7","11.1",,"  220","  210","6.3","9.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-25","4.8",,,"0.8","0.0","0.0","16.3","20.0","12.8",,"  350","  350","13.4","15.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-26","5.3",,,"0.0","0.0","0.0","13.7","17.8","10.6",,"  300","  310","10.3","13.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-27","4.7",,,"0.0","0.0","0.0","11.8","16.1","7.8",,"  320","  320","9.4","13.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-28","4.2",,,"0.0","0.0","0.0","11.2","16.1","7.2",,"   20","   40","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-29","1.6",,,"0.0","0.0","0.0","11.5","17.8","6.7",,"   90","  110","5.8","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-09-30","2.2",,,"0.0","0.0","0.0","13.2","19.4","8.3",,"   60","   80","5.8","8.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-01","4.4",,,"0.0","0.0","0.0","14.5","20.0","10.0",,"   30","   40","8.1","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-02","4.5",,,"0.0","0.0","0.0","14.7","18.3","10.6",,"   30","   10","8.9","12.5",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-03","1.2",,,"0.0","0.0","0.0","13.6","21.1","7.2",,"   60","   60","4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-04","1.0",,,"0.0","0.0","0.0","14.1","23.3","7.2",,"  100","  250","4.0","5.4","    1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-05","1.7",,,"0.0","0.0","0.0","16.2","24.4","8.9",,"  190","  250","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-06","4.8",,,"1.3","0.0","0.0","17.9","24.4","10.6",,"   20","   10","13.9","17.4","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-07","4.8",,,"0.0","0.0","0.0","10.4","13.9","4.4",,"  360","  350","9.8","12.1",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-08","4.3",,,"0.0","0.0","0.0","7.9","14.4","3.3",,"  250","  260","9.4","15.7",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-09","3.4",,,"0.0","0.0","0.0","11.7","20.6","5.6",,"  260","  260","7.2","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-10","1.6",,,"0.0","0.0","0.0","14.9","22.8","7.8",,"   30","   30","6.7","8.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-11","4.9",,,"11.9","0.0","0.0","14.3","20.6","10.0",,"  210","  210","10.3","14.8","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2022-10-12","5.7",,,"6.4","0.0","0.0","15.5","18.3","9.4",,"  290","  300","12.5","18.3","    1",,,,,,,"    1",,,,,,,,,,,,,
